model,length,rank,sample_size,trial,sigma1,sigma2,sigma3,log_sigma3,hankel_frob_mid,hankel_spec_mid,mu_row,mu_col,mu_max,frob_error,spectral_error,tv_error,max_error,sigma_min_emp,delta_over_sigma_min,prefixes,suffixes
rank3,6.0,3.0,5000.0,5.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.024390963673801596,0.01938533382559104,0.08755325895057804,0.03145402062767838,0.005682600981844064,3.411348762217736,9.0,9.0
rank3,6.0,3.0,5000.0,6.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.025596732461580382,0.021026184139567392,0.08339549349786109,0.03371114810136766,0.006636721721284068,3.168158169437193,9.0,9.0
rank3,6.0,3.0,5000.0,7.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.014846372913460724,0.011909026731814137,0.05400605195079835,0.025500953554105282,0.005442400785290823,2.1881936302818166,9.0,9.0
rank3,6.0,3.0,5000.0,8.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.03201095902113554,0.027160615493962287,0.03160261721920569,0.00930351638946203,0.008858320337050663,3.066113491105164,9.0,9.0
rank3,6.0,3.0,5000.0,9.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.018988023551703332,0.015267805595765852,0.06865760966842327,0.013826629625500797,0.006800092902855494,2.2452348539759797,9.0,9.0
rank3,6.0,3.0,5000.0,10.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.023633715612460814,0.01576755475525922,0.041465810386068544,0.00469277013873088,0.008470035753738938,1.861568854452465,9.0,9.0
rank3,6.0,3.0,5000.0,11.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.021888159004675445,0.01759956683733838,0.037927877268353824,0.012565417863620143,0.005633570216375849,3.124052095095819,9.0,9.0
rank3,6.0,3.0,5000.0,12.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.020956576212298888,0.016694144744926805,0.08698446689653244,0.027986848367149736,0.006125039463116863,2.7255570915834744,9.0,9.0
rank3,6.0,3.0,5000.0,13.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.03040999600124499,0.02405462663859741,0.06796808325945439,0.007621067168771686,0.0064528806911862266,3.727734602540043,9.0,9.0
rank3,6.0,3.0,5000.0,14.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.021087888963994477,0.015799856016215048,0.042284318430675566,0.01456281006268148,0.007447827704960514,2.121404608446002,9.0,9.0
rank3,6.0,3.0,5000.0,15.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.024810827425595317,0.018489761357432417,0.09964058775377761,0.01732782209421707,0.006845500399181648,2.7010094630398083,9.0,9.0
rank3,6.0,3.0,5000.0,16.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.02512817520721282,0.016696900585865766,0.034246833213414964,0.004758193672991275,0.007672100832501529,2.1763140175546485,9.0,9.0
rank3,6.0,3.0,5000.0,17.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.01745323530711493,0.012425279068201919,0.05428234825028454,0.02385854673730023,0.008027065928395034,1.547922887271748,9.0,9.0
rank3,6.0,3.0,5000.0,18.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.02004841704829381,0.01541273157437941,0.06541044961590771,0.023592423600197712,0.008856411243679394,1.7402908639071044,9.0,9.0
rank3,6.0,3.0,5000.0,19.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.01840144296629741,0.011791561679301076,0.032628679587357864,0.00420474052996386,0.007854797411813606,1.5011923364906368,9.0,9.0
rank3,6.0,3.0,5000.0,20.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.02056820962568107,0.015552826091541388,0.028893318565299794,0.003523768284418881,0.005100622562924647,3.049201523867225,9.0,9.0
rank3,6.0,3.0,20000.0,1.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.011418411821418001,0.009779233189815047,0.02958813997352997,0.006677151228324157,0.0029523677287078176,3.312335755036581,9.0,9.0
rank3,6.0,3.0,20000.0,2.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.009959827097206749,0.007866070191862942,0.04846288937765005,0.011794854916886671,0.0028782190734975947,2.7329643751905714,9.0,9.0
rank3,6.0,3.0,20000.0,3.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.01419331504270748,0.010895959070507192,0.0760110849001782,0.02415376408305117,0.0027167065118023173,4.010723654973901,9.0,9.0
rank3,6.0,3.0,20000.0,4.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.01268550057923402,0.008471068628700243,0.05056621316850472,0.006436939229918295,0.0037632240069828647,2.251013655573444,9.0,9.0
rank3,6.0,3.0,20000.0,5.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.010523572665842624,0.007447502351460512,0.05643588217966773,0.0077416918179212535,0.003988352240045315,1.8673130915277165,9.0,9.0
rank3,6.0,3.0,20000.0,6.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.01024721733952017,0.006671826821368632,0.05232614175059945,0.01778871071947344,0.0033413207748153716,1.996763337317498,9.0,9.0
rank3,6.0,3.0,20000.0,7.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.012882197713979564,0.00914569684025057,0.07231479897681344,0.022721975978078873,0.004132131463565082,2.213312166104205,9.0,9.0
rank3,6.0,3.0,20000.0,8.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.01114991878310151,0.008319538359721662,0.05908767616870748,0.022154962213904034,0.0033077195954794325,2.515188521751281,9.0,9.0
rank3,6.0,3.0,20000.0,9.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.011682656971028344,0.009745653801498123,0.032590849493641556,0.005807906540940433,0.0029463387542587984,3.3077166661203576,9.0,9.0
rank3,6.0,3.0,20000.0,10.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.00984985250066508,0.006682089450337983,0.05087206261934989,0.011977234932391806,0.003610772027649622,1.850598542131608,9.0,9.0
rank3,6.0,3.0,20000.0,11.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.010000082036388093,0.006487203615409345,0.038858813992746113,0.004579585674479636,0.0034976088315250282,1.8547538984171628,9.0,9.0
rank3,6.0,3.0,20000.0,12.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.008313371108112262,0.00576793011611511,0.034810067539147255,0.006327314281249843,0.003092832637108167,1.8649344445317892,9.0,9.0
rank3,6.0,3.0,20000.0,13.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.00955718500940258,0.0063624844363098535,0.038294416421867,0.014064094686358969,0.003975549689712418,1.600403700845228,9.0,9.0
rank3,6.0,3.0,20000.0,14.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.011810423552358156,0.009016053935198828,0.08060764694030739,0.023971517600784698,0.0034510110906536082,2.6125832975782237,9.0,9.0
rank3,6.0,3.0,20000.0,15.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.012848573540224246,0.009887797342639207,0.05271885175625187,0.01793895711427837,0.0029738461311493948,3.324918945560092,9.0,9.0
rank3,6.0,3.0,20000.0,16.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.011657107954064863,0.009194082702443401,0.08227148511711446,0.026968961391055674,0.0030935728957324432,2.971994846194365,9.0,9.0
rank3,6.0,3.0,20000.0,17.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.010994763468754618,0.007124880991764403,0.05657890276018297,0.016799433142221515,0.00451437261815203,1.5782660392533103,9.0,9.0
rank3,6.0,3.0,20000.0,18.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.016493536625825284,0.013844641669094809,0.0875855830496453,0.03286755119802709,0.003653135544573569,3.7897968745397024,9.0,9.0
rank3,6.0,3.0,20000.0,19.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.01086944078152556,0.007822072183489187,0.07827079378264323,0.03252226114236481,0.003991107611882952,1.9598750382475492,9.0,9.0
rank3,6.0,3.0,20000.0,20.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.010391841440620305,0.007138548518157209,0.023139794862251536,0.0025862995767467756,0.0037014795645439014,1.9285662378192336,9.0,9.0
rank3,6.0,3.0,50000.0,1.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.01027462751979589,0.009445540178083486,0.05982031593046681,0.022578422876334908,0.0022499589913912306,4.1980943715969525,9.0,9.0
rank3,6.0,3.0,50000.0,2.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.007939968406963033,0.005798136748719134,0.06043728079365153,0.02107747229925966,0.0021353978494054633,2.715248940769256,9.0,9.0
rank3,6.0,3.0,50000.0,3.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.00800151872055414,0.005618897980315514,0.0367081202354966,0.00902280227941163,0.003155228800941658,1.780821086140754,9.0,9.0
rank3,6.0,3.0,50000.0,4.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.006159226372610507,0.004675682589763988,0.04290861701307828,0.010908079815282828,0.0020616764766027825,2.267903156885481,9.0,9.0
rank3,6.0,3.0,50000.0,5.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.005371254574940663,0.0033802788322452116,0.03757564194140799,0.012413943652982179,0.0026327895739849385,1.2839153062767894,9.0,9.0
rank3,6.0,3.0,50000.0,6.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.006802831759035761,0.005413228762391742,0.03284138218377674,0.010251729344591454,0.0024139347105217018,2.2424917868726566,9.0,9.0
rank3,6.0,3.0,50000.0,7.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.007102092371346076,0.00570630476570853,0.01977287386987421,0.003716820206676963,0.0023426097979454617,2.4358750529913804,9.0,9.0
rank3,6.0,3.0,50000.0,8.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.005242168480421226,0.003554024440732813,0.0550054714149564,0.020001867970373427,0.002441773349355935,1.455509554836551,9.0,9.0
rank3,6.0,3.0,50000.0,9.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.008259603753420577,0.006593460799312514,0.03183347209661816,0.007753431578987752,0.0035878927657376786,1.8376972863504417,9.0,9.0
rank3,6.0,3.0,50000.0,10.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.00655497968519605,0.005474094515267181,0.07128329573146862,0.018070216023884977,0.0019014159314148036,2.878956899868836,9.0,9.0
rank3,6.0,3.0,50000.0,11.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.007073907930532671,0.0060444788954404855,0.0412275471048602,0.012016612561357443,0.0016771356955808643,3.6040488025907873,9.0,9.0
rank3,6.0,3.0,50000.0,12.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.006708621057187721,0.0051755951273300075,0.05033943080296138,0.010468927843952092,0.0031194686059814536,1.659127172303005,9.0,9.0
rank3,6.0,3.0,50000.0,13.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.006997988667935852,0.005311851419924758,0.030319761415733514,0.0031939351441340235,0.002456446650499847,2.1624126943053623,9.0,9.0
rank3,6.0,3.0,50000.0,14.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.0073580476182662806,0.005183214153968716,0.02687244698329099,0.008918727531529613,0.0020328002776553123,2.549790164308308,9.0,9.0
rank3,6.0,3.0,50000.0,15.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.006065421325903635,0.004797577472232581,0.044250089300578506,0.012466084875709382,0.0018605548686132065,2.5785734960928766,9.0,9.0
rank3,6.0,3.0,50000.0,16.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.005055534638007219,0.003429089322388662,0.024417364558691708,0.002778991337776926,0.0019247957564099178,1.7815341243189948,9.0,9.0
rank3,6.0,3.0,50000.0,17.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.008935783504034086,0.006591655391215183,0.04056533529273788,0.0072051623621463,0.0028711604116232756,2.2958157839354016,9.0,9.0
rank3,6.0,3.0,50000.0,18.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.007590328907921296,0.005519149780350374,0.04180520859458466,0.0134360413651822,0.0024044081115398913,2.2954296959244824,9.0,9.0
rank3,6.0,3.0,50000.0,19.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.0073517810805733596,0.005038688136179195,0.05543088181460117,0.014826432019366731,0.003190450043974986,1.5793032540015846,9.0,9.0
rank3,6.0,3.0,50000.0,20.0,0.18973015386590536,0.017838905552501824,0.001544694520454531,-6.472929109570532,0.19057319832141317,0.18973015386590536,0.3297737822875157,0.3297737822875157,0.3297737822875157,0.005036026086371246,0.003769903277439368,0.04386688673156135,0.011371763398382362,0.0024370574082626184,1.546907867109678,9.0,9.0
rank1,10.0,1.0,0.0,0.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.0,0.0,3.0378493604931844e-15,5.412337245047638e-16,1.084963879599479,0.0,33.0,33.0
rank1,10.0,1.0,200.0,1.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.1434731618951823,0.09721413691921307,0.012865374144208986,0.002696274228571674,1.0946944268386687,0.08880481578768472,33.0,33.0
rank1,10.0,1.0,200.0,2.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.1252365308036256,0.08208612586769322,0.04067528929273062,0.008125764559225077,1.0882365755464272,0.07543040521908206,33.0,33.0
rank1,10.0,1.0,200.0,3.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.11698928805588758,0.08571092759268074,0.12426302544627839,0.02158232973283549,1.079983348292467,0.07936319363460188,33.0,33.0
rank1,10.0,1.0,200.0,4.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.11363437506110348,0.06974431958630214,0.02554441724685597,0.005237297401833971,1.088673959898864,0.06406355084747437,33.0,33.0
rank1,10.0,1.0,200.0,5.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.16202752984037835,0.11603622371719291,0.164266326919856,0.026723400453095205,1.1006379857793702,0.10542633019795948,33.0,33.0
rank1,10.0,1.0,200.0,6.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.14310306924611144,0.10071332380445895,0.017657688597101602,0.0039043757638441492,1.1151936221913261,0.09031016838722582,33.0,33.0
rank1,10.0,1.0,200.0,7.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.1070041381948396,0.06694879597007496,0.03689163771766231,0.008442718928008568,1.0870620732068523,0.06158691175065544,33.0,33.0
rank1,10.0,1.0,200.0,8.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.12386878520913469,0.08633197135299901,0.11024165266512173,0.019595062436713873,1.0903725221505947,0.07917658378140553,33.0,33.0
rank1,10.0,1.0,200.0,9.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.12523468121437478,0.08674424924413746,0.0833330924821827,0.02077057373883958,1.0831527139705677,0.08008496689830068,33.0,33.0
rank1,10.0,1.0,200.0,10.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.11765462848131324,0.07432169869893485,0.059316222769951264,0.011480073441538556,1.0876698452906655,0.06833111998160926,33.0,33.0
rank1,10.0,1.0,200.0,11.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.11544852319188588,0.07558327888176644,0.019054421112156834,0.004223677868235146,1.084392384405815,0.06970104177113136,33.0,33.0
rank1,10.0,1.0,200.0,12.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.09829123755983762,0.05834176341450117,0.0025748936896755974,0.0005494061320623078,1.0924067874185373,0.05340662845236287,33.0,33.0
rank1,10.0,1.0,200.0,13.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.12496434035029776,0.09133586303780415,0.11055046875171125,0.019639921384155268,1.100480628071264,0.08299633878870015,33.0,33.0
rank1,10.0,1.0,200.0,14.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.11830848704890333,0.08660937649699184,0.11639997060496941,0.020480282002069347,1.0885594847266278,0.0795632923254922,33.0,33.0
rank1,10.0,1.0,200.0,15.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.1072544302688004,0.06991624885738906,0.02946747887207995,0.006654347174361169,1.0877574455736965,0.06427558748679894,33.0,33.0
rank1,10.0,1.0,200.0,16.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.12126421950288459,0.08643168591932217,0.014288553341021831,0.003140595824827952,1.1011178722825792,0.07849449009500889,33.0,33.0
rank1,10.0,1.0,200.0,17.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.11244102605907155,0.07553552597426558,0.15864149091672272,0.045819376781739495,1.09088263147506,0.06924257825255557,33.0,33.0
rank1,10.0,1.0,200.0,18.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.10154654693046543,0.06604620845896197,0.10328406002010042,0.026736173584661203,1.0914960633562172,0.060509799967466624,33.0,33.0
rank1,10.0,1.0,200.0,19.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.11731751087193823,0.07694016398701915,0.0010586526732949356,0.00022732758743256726,1.0784172155228746,0.07134545227907403,33.0,33.0
rank1,10.0,1.0,200.0,20.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.13100410521006892,0.09119281072350002,0.01711387837968396,0.003780481072728374,1.075170855855408,0.0848170411491919,33.0,33.0
rank1,10.0,1.0,1000.0,1.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.045919943887668936,0.030210386889574323,0.018746301434742756,0.0038889045753331547,1.083636522009675,0.02787870865919799,33.0,33.0
rank1,10.0,1.0,1000.0,2.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.04700229063920958,0.030740282914021585,0.004319051739311266,0.0009187514956703127,1.0866482912246438,0.02828908227461301,33.0,33.0
rank1,10.0,1.0,1000.0,3.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.04821472039695011,0.030754508006664016,0.005347382648994163,0.0011354570494141666,1.0873931292809509,0.028282786766365472,33.0,33.0
rank1,10.0,1.0,1000.0,4.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.057866229491406886,0.044879060772650504,0.020450755552883584,0.0042299985027650575,1.0887600965249056,0.04122033946311504,33.0,33.0
rank1,10.0,1.0,1000.0,5.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.052478326341202926,0.03685156040345093,0.008633599698574388,0.0018227691375070007,1.0881619729727507,0.03386587780013679,33.0,33.0
rank1,10.0,1.0,1000.0,6.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.05259199277935561,0.03712548045838122,0.013747447688979397,0.003018768814924938,1.0871403380322058,0.03414966693773937,33.0,33.0
rank1,10.0,1.0,1000.0,7.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.04913873649844602,0.03317278316954823,0.05576381705363243,0.013206564377473216,1.0843453102095202,0.030592453213209813,33.0,33.0
rank1,10.0,1.0,1000.0,8.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.051043593637879824,0.032538208018527096,0.0033505387948510983,0.000713936552134177,1.081727168744645,0.030079865754216013,33.0,33.0
rank1,10.0,1.0,1000.0,9.0,0.08496387959947865,0.0,0.0,-36.841361487904734,0.08496387959947833,0.08496387959947868,0.2149341667858113,0.2149341667858113,0.2149341667858113,0.04691515904586285,0.03063518444842122,0.011875651052445148,0.0025991264563641203,1.084310344496719,0.02825315151137887,33.0,33.0
