length,t_star,chi_rho,chi_M,measurement,trial,hankel_rank,rank_upper,rank_cap,within_cap,effective_rank,r_eff_1e2,r_eff_1e3,sv_max,sv_min_thresholded,threshold,prefixes,suffixes,d
10,5,2,2,network,0,3,4,4,1,1.0000121996544489,1,1,0.03125000290139336,1.7806510949546352e-08,3.1250002901393364e-10,32,32,2
10,5,2,2,network,1,3,4,4,1,1.0017899530431442,1,1,0.03132463513545041,8.348137329472008e-08,3.132463513545041e-10,32,32,2
10,5,2,2,network,2,3,4,4,1,1.0001943210564919,1,1,0.0312853037824042,1.2396021364196318e-08,3.12853037824042e-10,32,32,2
10,5,2,2,network,3,2,4,4,1,1.0000120881337284,1,1,0.031250104505282254,1.8887657113593792e-07,3.1250104505282257e-10,32,32,2
10,5,2,2,network,4,3,4,4,1,1.000552034082598,1,1,0.0312581826376045,3.054294235147824e-07,3.12581826376045e-10,32,32,2
10,5,2,2,network,5,3,4,4,1,1.0006325924612351,1,1,0.031331049591722136,3.3986952433998225e-08,3.1331049591722135e-10,32,32,2
10,5,2,2,network,6,2,4,4,1,1.000020166481075,1,1,0.031252663354739016,3.150986760147423e-07,3.1252663354739015e-10,32,32,2
10,5,2,2,network,7,2,4,4,1,1.000135734687512,1,1,0.0312500906975382,2.1208208237391365e-06,3.12500906975382e-10,32,32,2
10,5,2,2,network,8,3,4,4,1,1.0010267979983343,1,1,0.031277159268355344,1.8418794173724798e-08,3.1277159268355345e-10,32,32,2
10,5,2,2,network,9,2,4,4,1,1.0000064370050656,1,1,0.03125921336480279,1.0058696020045473e-07,3.1259213364802794e-10,32,32,2
10,5,2,2,network,10,3,4,4,1,1.0025217133122268,1,2,0.031310371507521854,5.364181968067429e-10,3.1310371507521857e-10,32,32,2
10,5,2,2,network,11,2,4,4,1,1.0000019904688973,1,1,0.031250622804535486,3.110057752453421e-08,3.1250622804535484e-10,32,32,2
10,5,2,2,network,12,2,4,4,1,1.000003620231376,1,1,0.03125681060380199,5.6416083545730335e-08,3.1256810603801993e-10,32,32,2
10,5,2,2,network,13,2,4,4,1,1.0000324498075241,1,1,0.031253959626941975,5.070596843552082e-07,3.1253959626941974e-10,32,32,2
10,5,2,2,network,14,3,4,4,1,1.0011083709735353,1,1,0.0313263367966558,1.991292976205074e-09,3.13263367966558e-10,32,32,2
10,5,2,2,network,15,2,4,4,1,1.0000000543850551,1,1,0.031250001054849146,8.356019349936091e-10,3.1250001054849147e-10,32,32,2
10,5,2,2,network,16,3,4,4,1,1.0000055206624159,1,1,0.03125082185781772,2.768707293332755e-09,3.125082185781772e-10,32,32,2
10,5,2,2,network,17,3,4,4,1,1.0000846105666623,1,1,0.03125062737555774,7.706961237534115e-10,3.1250627375557743e-10,32,32,2
10,5,2,2,network,18,2,4,4,1,1.0002532368304329,1,1,0.03125108445441504,3.956954000336852e-06,3.125108445441504e-10,32,32,2
10,5,2,2,network,19,3,4,4,1,1.000014696162744,1,1,0.03128133732073115,3.037389517258615e-08,3.128133732073115e-10,32,32,2
10,5,2,2,network,20,3,4,4,1,1.0001808534864791,1,1,0.03126880271964841,7.83780225622351e-08,3.126880271964841e-10,32,32,2
10,5,2,2,network,21,3,4,4,1,1.000040432335189,1,1,0.03125013947548869,9.907348997268632e-08,3.1250139475488696e-10,32,32,2
10,5,2,2,network,22,3,4,4,1,1.0003842717816354,1,1,0.03130766506301803,6.2092238286026315e-09,3.130766506301803e-10,32,32,2
10,5,2,2,network,23,3,4,4,1,1.000905231487691,1,1,0.031261177963601006,2.988411988836496e-09,3.1261177963601007e-10,32,32,2
10,5,2,2,network,24,2,4,4,1,1.000000162577532,1,1,0.03125046130186689,2.4841283730046767e-09,3.1250461301866895e-10,32,32,2
10,5,2,2,network,25,3,4,4,1,1.000054602721507,1,1,0.03125130234159442,1.0746412567694535e-07,3.1251302341594424e-10,32,32,2
10,5,2,2,network,26,3,4,4,1,1.0000584604077276,1,1,0.031253069744896764,1.859421618635618e-07,3.125306974489676e-10,32,32,2
10,5,2,2,network,27,3,4,4,1,1.0003123948584771,1,1,0.03127055318743786,2.0052907704505521e-07,3.1270553187437864e-10,32,32,2
10,5,2,2,network,28,2,4,4,1,1.0000025426854082,1,1,0.03125001539008792,3.9728626361529866e-08,3.125001539008792e-10,32,32,2
10,5,2,2,network,29,1,4,4,1,1.000000005720867,1,1,0.0312500122605255,0.0312500122605255,3.12500122605255e-10,32,32,2
10,5,2,4,network,0,4,8,8,1,1.0000057862587088,1,1,0.031250157492004146,1.981882885187965e-09,3.1250157492004146e-10,32,32,2
10,5,2,4,network,1,5,8,8,1,1.0002311645385777,1,1,0.031282010377702466,1.2843938580782544e-08,3.1282010377702465e-10,32,32,2
10,5,2,4,network,2,4,8,8,1,1.0000337303191797,1,1,0.031268979618151976,3.3462162567807435e-08,3.1268979618151976e-10,32,32,2
10,5,2,4,network,3,5,8,8,1,1.000005286032394,1,1,0.03125043145027649,4.369194019089245e-10,3.1250431450276493e-10,32,32,2
10,5,2,4,network,4,4,8,8,1,1.0002382225588125,1,1,0.031433330046574226,1.2643273553728483e-07,3.1433330046574224e-10,32,32,2
10,5,2,4,network,5,4,8,8,1,1.0000328966981331,1,1,0.03125502075643039,1.957131367887231e-09,3.1255020756430395e-10,32,32,2
10,5,2,4,network,6,5,8,8,1,1.0009179538892714,1,1,0.03125492543598109,1.375259502256874e-08,3.1254925435981087e-10,32,32,2
10,5,2,4,network,7,5,8,8,1,1.0009375963350535,1,1,0.03126381701718424,2.8272409101048378e-08,3.126381701718424e-10,32,32,2
10,5,2,4,network,8,4,8,8,1,1.0000565060367463,1,1,0.03125188324129247,9.275247552549125e-09,3.1251883241292476e-10,32,32,2
10,5,2,4,network,9,5,8,8,1,1.0000111150593167,1,1,0.03125202051633884,1.4221031899150922e-09,3.125202051633884e-10,32,32,2
10,5,2,4,network,10,4,8,8,1,1.00001485558496,1,1,0.03125198717106509,8.303516261681155e-09,3.125198717106509e-10,32,32,2
10,5,2,4,network,11,5,8,8,1,1.000039203756932,1,1,0.03125030592573775,5.801040995356482e-09,3.125030592573775e-10,32,32,2
10,5,2,4,network,12,5,8,8,1,1.000021281925977,1,1,0.031250025446667114,3.2721100059887063e-09,3.1250025446667117e-10,32,32,2
10,5,2,4,network,13,5,8,8,1,1.000011061301876,1,1,0.03125027437555902,1.3678643091664656e-09,3.1250274375559024e-10,32,32,2
10,5,2,4,network,14,4,8,8,1,1.0001525480001634,1,1,0.03125907966762096,1.0746648084412675e-07,3.1259079667620963e-10,32,32,2
10,5,2,4,network,15,4,8,8,1,1.0000239180248296,1,1,0.031251688274013326,2.1475226748573693e-08,3.1251688274013326e-10,32,32,2
10,5,2,4,network,16,5,8,8,1,1.0001257862599378,1,1,0.03125453058251832,6.83495869319844e-09,3.125453058251832e-10,32,32,2
10,5,2,4,network,17,5,8,8,1,1.0000153508382705,1,1,0.03125302991796396,3.044080823481716e-09,3.1253029917963964e-10,32,32,2
10,5,2,4,network,18,5,8,8,1,1.0001564599704729,1,1,0.03125027953125283,1.9453379319036953e-09,3.125027953125283e-10,32,32,2
10,5,2,4,network,19,4,8,8,1,1.0000025544388884,1,1,0.031250069600988535,8.54652663878117e-10,3.1250069600988537e-10,32,32,2
10,5,2,4,network,20,5,8,8,1,1.000045679316666,1,1,0.03125503257148034,1.1153309354407203e-08,3.125503257148034e-10,32,32,2
10,5,2,4,network,21,6,8,8,1,1.024094800221666,2,2,0.031479087210570474,6.319543063424374e-10,3.1479087210570473e-10,32,32,2
10,5,2,4,network,22,5,8,8,1,1.0000158147436207,1,1,0.03125006682066249,3.7655764839390307e-10,3.125006682066249e-10,32,32,2
10,5,2,4,network,23,4,8,8,1,1.000008362142874,1,1,0.03125051965938519,2.0143352797196552e-09,3.125051965938519e-10,32,32,2
10,5,2,4,network,24,5,8,8,1,1.0000175375558888,1,1,0.03125000772033782,4.303780459039627e-09,3.125000772033782e-10,32,32,2
10,5,2,4,network,25,4,8,8,1,1.0000209252667744,1,1,0.031250732974925616,1.723268685802383e-09,3.1250732974925616e-10,32,32,2
10,5,2,4,network,26,3,8,8,1,1.0002337669709311,1,1,0.031256616164457234,5.313162335950206e-09,3.1256616164457236e-10,32,32,2
10,5,2,4,network,27,4,8,8,1,1.0000178294915392,1,1,0.031250035441481715,9.890141190993254e-09,3.1250035441481716e-10,32,32,2
10,5,2,4,network,28,4,8,8,1,1.0000935987325388,1,1,0.03125047296453656,1.2965075004686342e-08,3.1250472964536563e-10,32,32,2
10,5,2,4,network,29,5,8,8,1,1.0018580746985513,1,1,0.03125253971223141,4.3923694727967437e-10,3.125253971223141e-10,32,32,2
10,5,4,1,separable,0,4,4,4,1,1.0000122882055944,1,1,0.03125032904953157,2.08729746836802e-09,3.125032904953157e-10,32,32,2
10,5,4,1,separable,1,3,4,4,1,1.0000008101313798,1,1,0.03125005345733651,1.561601659980739e-09,3.125005345733651e-10,32,32,2
10,5,4,1,separable,2,4,4,4,1,1.0000013783148134,1,1,0.03125019200456223,9.671277539033144e-10,3.125019200456223e-10,32,32,2
10,5,4,1,separable,3,4,4,4,1,1.0000218411646478,1,1,0.03125005246453807,1.0481956675122752e-08,3.125005246453807e-10,32,32,2
10,5,4,1,separable,4,4,4,4,1,1.000001030146022,1,1,0.03125001311051202,7.256669016161549e-10,3.1250013110512024e-10,32,32,2
10,5,4,1,separable,5,4,4,4,1,1.0000031476993752,1,1,0.031250011721904156,2.2618519222825775e-09,3.1250011721904155e-10,32,32,2
10,5,4,1,separable,6,4,4,4,1,1.0000034859135174,1,1,0.031250011703413225,3.7191629003879493e-09,3.1250011703413225e-10,32,32,2
10,5,4,1,separable,7,2,4,4,1,1.0000000588954687,1,1,0.031250002591004564,8.077955870761719e-10,3.1250002591004567e-10,32,32,2
10,5,4,1,separable,8,2,4,4,1,1.0000000791702455,1,1,0.03125004216359932,1.0985602828794982e-09,3.1250042163599323e-10,32,32,2
10,5,4,1,separable,9,2,4,4,1,1.0000000554791044,1,1,0.03125000249484593,7.41158630551226e-10,3.1250002494845927e-10,32,32,2
10,5,4,1,separable,10,4,4,4,1,1.0000286387494917,1,1,0.031250330718696526,3.26546498514183e-08,3.1250330718696524e-10,32,32,2
10,5,4,1,separable,11,4,4,4,1,1.0000009089464592,1,1,0.031250038403643654,4.886050474207024e-10,3.1250038403643655e-10,32,32,2
10,5,4,1,separable,12,4,4,4,1,1.0000148565854587,1,1,0.03125000752768545,2.6367975506114067e-09,3.125000752768545e-10,32,32,2
10,5,4,1,separable,13,4,4,4,1,1.00000131613377,1,1,0.03125000302316152,1.7628230873053804e-09,3.125000302316152e-10,32,32,2
10,5,4,1,separable,14,2,4,4,1,1.0000002763060742,1,1,0.03125000992395559,3.997649908710638e-09,3.125000992395559e-10,32,32,2
10,5,4,1,separable,15,4,4,4,1,1.000000647972222,1,1,0.03125000022917159,6.948695824094882e-10,3.1250000229171594e-10,32,32,2
10,5,4,1,separable,16,3,4,4,1,1.0000010212662565,1,1,0.03125000126788756,2.292170924440661e-09,3.125000126788756e-10,32,32,2
10,5,4,1,separable,17,2,4,4,1,1.0000000216422102,1,1,0.03125000080653937,3.2192214770536125e-10,3.125000080653937e-10,32,32,2
10,5,4,1,separable,18,3,4,4,1,1.0000002939395671,1,1,0.031250004070047306,5.215457146468285e-10,3.1250004070047306e-10,32,32,2
10,5,4,1,separable,19,4,4,4,1,1.0000177827438625,1,1,0.031250029435408846,3.795493942651511e-09,3.1250029435408845e-10,32,32,2
10,5,4,1,separable,20,2,4,4,1,1.0000000702203726,1,1,0.03125000017782752,9.987725190375267e-10,3.1250000177827516e-10,32,32,2
10,5,4,1,separable,21,4,4,4,1,1.0000108460347443,1,1,0.0312507067145213,7.955159595254009e-09,3.12507067145213e-10,32,32,2
10,5,4,1,separable,22,4,4,4,1,1.000000728716225,1,1,0.03125000119292783,5.539929221235501e-10,3.125000119292783e-10,32,32,2
10,5,4,1,separable,23,3,4,4,1,1.0000009089726982,1,1,0.03125000976854238,1.940557784757625e-09,3.125000976854238e-10,32,32,2
10,5,4,1,separable,24,4,4,4,1,1.0000075229803134,1,1,0.031250177267197574,1.2230292524747948e-08,3.1250177267197575e-10,32,32,2
10,5,4,1,separable,25,2,4,4,1,1.0000001172871482,1,1,0.031250000551466345,1.5393068604087461e-09,3.1250000551466343e-10,32,32,2
10,5,4,1,separable,26,4,4,4,1,1.0000141719985185,1,1,0.031250128083636496,4.933617250411259e-09,3.12501280836365e-10,32,32,2
10,5,4,1,separable,27,3,4,4,1,1.0000032565765928,1,1,0.03125000587096189,1.9042759171421365e-09,3.125000587096189e-10,32,32,2
10,5,4,1,separable,28,3,4,4,1,1.000000585451798,1,1,0.031250098779692266,5.371961840720711e-10,3.1250098779692264e-10,32,32,2
10,5,4,1,separable,29,4,4,4,1,1.0000021514875144,1,1,0.0312500432031329,1.4643128870985845e-09,3.12500432031329e-10,32,32,2
10,5,4,2,network,0,5,8,8,1,1.0013396461809767,1,1,0.03126434708764983,3.8433995187784606e-10,3.1264347087649833e-10,32,32,2
10,5,4,2,network,1,4,8,8,1,1.0000618248079172,1,1,0.03125972407130371,1.5156689957129999e-09,3.125972407130371e-10,32,32,2
10,5,4,2,network,2,5,8,8,1,1.0000152963441584,1,1,0.0312531716362712,1.2749444992978958e-09,3.12531716362712e-10,32,32,2
10,5,4,2,network,3,4,8,8,1,1.000003519751434,1,1,0.03125528220264937,1.9029516291703775e-09,3.125528220264937e-10,32,32,2
10,5,4,2,network,4,5,8,8,1,1.0000348046764627,1,1,0.031250401317027714,1.135260292588652e-09,3.1250401317027716e-10,32,32,2
10,5,4,2,network,5,4,8,8,1,1.0001421985757435,1,1,0.03125239204868291,3.2446347508878797e-10,3.125239204868291e-10,32,32,2
10,5,4,2,network,6,4,8,8,1,1.0002236048562387,1,1,0.03125088920891264,5.1457607481398785e-09,3.1250889208912643e-10,32,32,2
10,5,4,2,network,7,5,8,8,1,1.0000194073668227,1,1,0.0312500580156236,4.1587780294318395e-09,3.1250058015623597e-10,32,32,2
10,5,4,2,network,8,3,8,8,1,1.0000124561185437,1,1,0.03125267206980817,3.4366405635482262e-09,3.125267206980817e-10,32,32,2
10,5,4,2,network,9,5,8,8,1,1.0001079596331997,1,1,0.03125453264926535,3.889328717525161e-09,3.125453264926535e-10,32,32,2
10,5,4,2,network,10,5,8,8,1,1.0000037777341193,1,1,0.03125006762930411,9.561765677772235e-10,3.125006762930411e-10,32,32,2
10,5,4,2,network,11,5,8,8,1,1.0000976616211141,1,1,0.03125105950188267,4.862417206319144e-10,3.1251059501882674e-10,32,32,2
10,5,4,2,network,12,3,8,8,1,1.0000012328898258,1,1,0.03125031891364798,8.027926912996523e-10,3.1250318913647984e-10,32,32,2
10,5,4,2,network,13,5,8,8,1,1.0001664973612931,1,1,0.0312529391714774,5.696685586825749e-10,3.1252939171477403e-10,32,32,2
10,5,4,2,network,14,4,8,8,1,1.0000012779532677,1,1,0.03125252760312544,8.642953374579511e-10,3.125252760312544e-10,32,32,2
10,5,4,2,network,15,3,8,8,1,1.0001916486992797,1,1,0.03125000248217856,1.0993963174622464e-09,3.125000248217856e-10,32,32,2
10,5,4,2,network,16,5,8,8,1,1.0001776815063321,1,1,0.03125018793623466,8.203046850694243e-10,3.125018793623466e-10,32,32,2
10,5,4,2,network,17,5,8,8,1,1.000006726568739,1,1,0.03125080814047569,1.7101911185904938e-09,3.125080814047569e-10,32,32,2
10,5,4,2,network,18,5,8,8,1,1.0000108552026428,1,1,0.03125033074449605,8.867922913576816e-10,3.125033074449605e-10,32,32,2
10,5,4,2,network,19,5,8,8,1,1.0000137726053346,1,1,0.031250313027618416,2.0590886375893983e-09,3.1250313027618417e-10,32,32,2
10,5,4,2,network,20,5,8,8,1,1.0000218540046357,1,1,0.03125053379642355,9.166179452140233e-10,3.125053379642355e-10,32,32,2
10,5,4,2,network,21,5,8,8,1,1.0000202128467408,1,1,0.031258514800911665,1.1246714866849687e-09,3.1258514800911664e-10,32,32,2
10,5,4,2,network,22,5,8,8,1,1.0004364776140948,1,1,0.03125092675071992,1.8447827075533062e-09,3.1250926750719925e-10,32,32,2
10,5,4,2,network,23,5,8,8,1,1.0000858011454676,1,1,0.03125121621456466,1.187981525857096e-09,3.1251216214564664e-10,32,32,2
10,5,4,2,network,24,4,8,8,1,1.0000243161436932,1,1,0.03128791339649851,1.309582807639083e-09,3.1287913396498507e-10,32,32,2
10,5,4,2,network,25,4,8,8,1,1.0000454235830374,1,1,0.031256281975176076,9.308298686440769e-10,3.125628197517608e-10,32,32,2
10,5,4,2,network,26,2,8,8,1,1.0020561218913857,1,2,0.03154862717604762,3.243364544251809e-05,3.154862717604762e-10,32,32,2
10,5,4,2,network,27,4,8,8,1,1.0000048982970706,1,1,0.031250426929190854,2.019151528883488e-09,3.1250426929190853e-10,32,32,2
10,5,4,2,network,28,5,8,8,1,1.0033069884872345,1,2,0.031368921221626316,5.557465464722041e-10,3.136892122162632e-10,32,32,2
10,5,4,2,network,29,3,8,8,1,1.000035281314532,1,1,0.03125002305877193,4.347455602767483e-10,3.1250023058771927e-10,32,32,2
10,5,4,4,network,0,4,16,16,1,1.0000059019998944,1,1,0.03125256820753683,1.382702944422136e-09,3.125256820753683e-10,32,32,2
10,5,4,4,network,1,6,16,16,1,1.0000217616396692,1,1,0.03125033901663427,5.014358948849621e-10,3.125033901663427e-10,32,32,2
10,5,4,4,network,2,5,16,16,1,1.0000761060337324,1,1,0.0312654147078988,3.30018550274177e-10,3.12654147078988e-10,32,32,2
10,5,4,4,network,3,4,16,16,1,1.0000012542861512,1,1,0.03125001511846865,8.444642989544933e-10,3.125001511846865e-10,32,32,2
10,5,4,4,network,4,3,16,16,1,1.0000003354484823,1,1,0.031250167743940994,4.5026476243856015e-10,3.1250167743940993e-10,32,32,2
10,5,4,4,network,5,5,16,16,1,1.000062790515175,1,1,0.0312501108984725,7.096931386129359e-10,3.12501108984725e-10,32,32,2
10,5,4,4,network,6,7,16,16,1,1.0000913768665711,1,1,0.03126496525957802,2.143726486944493e-09,3.126496525957802e-10,32,32,2
10,5,4,4,network,7,6,16,16,1,1.000055274524441,1,1,0.03126147918945353,4.683385980491728e-10,3.126147918945353e-10,32,32,2
10,5,4,4,network,8,6,16,16,1,1.0001033157758887,1,1,0.031250972318809474,3.5645624643194006e-10,3.1250972318809474e-10,32,32,2
10,5,4,4,network,9,5,16,16,1,1.0000481931557916,1,1,0.03126356945950223,4.221353757152697e-10,3.126356945950223e-10,32,32,2
10,5,4,4,network,10,7,16,16,1,1.0000158931691125,1,1,0.031252592751637324,6.160543533222311e-10,3.125259275163733e-10,32,32,2
10,5,4,4,network,11,5,16,16,1,1.0000117398623727,1,1,0.031250578455049596,8.321554123499463e-10,3.1250578455049597e-10,32,32,2
10,5,4,4,network,12,4,16,16,1,1.0000082776625152,1,1,0.03125531610767517,1.326836583360964e-09,3.1255316107675174e-10,32,32,2
10,5,4,4,network,13,4,16,16,1,1.0000337673565136,1,1,0.031264029431075605,1.3004847140122552e-09,3.1264029431075603e-10,32,32,2
10,5,4,4,network,14,5,16,16,1,1.0000159814480043,1,1,0.03125734081053629,9.646811217626735e-10,3.1257340810536295e-10,32,32,2
10,5,4,4,network,15,6,16,16,1,1.00001130744988,1,1,0.031250110327098055,9.510695040847673e-10,3.1250110327098057e-10,32,32,2
10,5,4,4,network,16,7,16,16,1,1.0000083274935851,1,1,0.03125004703904025,1.2863599680007425e-09,3.1250047039040255e-10,32,32,2
10,5,4,4,network,17,7,16,16,1,1.0000851218275597,1,1,0.03125166843157652,1.5183146230707953e-09,3.1251668431576523e-10,32,32,2
10,5,4,4,network,18,5,16,16,1,1.0000187998925567,1,1,0.031253907514874314,4.873834694223263e-10,3.1253907514874316e-10,32,32,2
10,5,4,4,network,19,4,16,16,1,1.0000245530411176,1,1,0.03125217830791786,2.936743776279379e-08,3.1252178307917863e-10,32,32,2
10,5,4,4,network,20,7,16,16,1,1.000010653052747,1,1,0.03125058191146286,3.971538917535012e-10,3.1250581911462866e-10,32,32,2
10,5,4,4,network,21,3,16,16,1,1.0000025244390247,1,1,0.031250018852850475,1.2250513565886723e-09,3.1250018852850476e-10,32,32,2
10,5,4,4,network,22,5,16,16,1,1.0000091865119616,1,1,0.03125002461471509,1.1036391782822842e-09,3.1250024614715094e-10,32,32,2
10,5,4,4,network,23,7,16,16,1,1.0001566604497862,1,1,0.03128783400750494,9.169262973431734e-10,3.1287834007504943e-10,32,32,2
10,5,4,4,network,24,5,16,16,1,1.0000082441873088,1,1,0.03125024050946169,1.7004426305631897e-09,3.1250240509461687e-10,32,32,2
10,5,4,4,network,25,6,16,16,1,1.000037339354589,1,1,0.03125184247147315,1.181149486367843e-09,3.125184247147315e-10,32,32,2
10,5,4,4,network,26,7,16,16,1,1.0000482089910552,1,1,0.03125012962110594,5.341818704585705e-10,3.125012962110594e-10,32,32,2
10,5,4,4,network,27,4,16,16,1,1.0000342809054739,1,1,0.03125021746886522,4.0832021845699725e-08,3.1250217468865224e-10,32,32,2
10,5,4,4,network,28,4,16,16,1,1.0000056905608163,1,1,0.03125001706444074,3.8866070779768827e-10,3.1250017064440744e-10,32,32,2
10,5,4,4,network,29,6,16,16,1,1.0000170641479071,1,1,0.03125006277044597,1.3151004422443615e-09,3.125006277044597e-10,32,32,2
